ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Latitude,Longitude,City,Zip Code,Country
28391,Married,Female,30000,1,Bachelors,Skilled Manual,No,2,0-1 Miles,Europe,42,No,59.56018,144.11241,Auxerre,63819,France
28386,Married,Male,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,Yes,68.31212,-76.35149,Werder,7390,Germany
28385,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,86.07719,-26.26207,Stralsund,75571,Germany
28384,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,-68.03313,-18.65894,Tarbes,28741,France
28381,Single,Male,20000,2,High School,Manual,No,0,0-1 Miles,Europe,41,No,46.37543,174.76018,Schwedt,40995,Germany
28380,Single,Female,10000,3,Partial High School,Manual,No,2,0-1 Miles,Europe,41,No,53.84664,169.42703,Clackmannan,DF60 5KN,United Kingdom
28379,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,No,21.65201,134.00271,Barrow-in-Furness,O3M 9WQ,United Kingdom
28378,Single,Female,20000,2,High School,Manual,No,0,0-1 Miles,Europe,40,No,6.18409,-5.21766,Wei?enfels,88982,Germany
28374,Married,Male,10000,4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,40,No,-30.38176,31.97874,Nancy,1805,France
28373,Single,Male,10000,4,Partial High School,Manual,No,2,0-1 Miles,Europe,40,No,-79.68947,-30.59661,Cherbourg-Octeville,45556,France
27966,Single,Female,80000,1,High School,Management,Yes,4,10+ Miles,Europe,58,No,73.03882,2.69195,Kelkheim,29089,Germany
27964,Single,Female,150000,5,High School,Management,No,4,10+ Miles,Europe,57,No,-20.11287,170.31758,Charleville-Mézières,87390,France
27963,Married,Female,120000,5,Partial College,Management,Yes,3,10+ Miles,Europe,57,No,-62.60504,-22.72652,Langen,60819,Germany
27962,Single,Female,80000,1,High School,Management,Yes,3,10+ Miles,Europe,57,No,-60.70405,127.62713,Wolfenb?ttel,45861,Germany
27961,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,3,10+ Miles,Europe,57,No,23.09177,-139.85034,Itzehoe,80304,Germany
27959,Single,Male,110000,5,Partial College,Management,No,2,10+ Miles,Europe,56,No,-11.97485,170.19824,Hamm,75685,Germany
27958,Single,Male,150000,5,Bachelors,Management,No,3,10+ Miles,Europe,55,No,-11.12305,171.19363,Rodgau,98817,Germany
27957,Single,Female,130000,5,High School,Professional,No,3,10+ Miles,Europe,55,No,13.65758,-48.7609,Presteigne,K0 6BQ,United Kingdom
27956,Married,Male,130000,5,High School,Professional,Yes,3,0-1 Miles,Europe,55,Yes,-73.52759,-135.25664,Toulouse,35435,France
27955,Married,Male,130000,5,High School,Professional,No,3,10+ Miles,Europe,55,No,-73.75895,-16.13227,Pinneberg,10835,Germany
27954,Single,Female,80000,1,High School,Professional,No,3,2-5 Miles,Europe,55,No,3.40293,95.07006,Bremerhaven,69514,Germany
27950,Married,Male,80000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,54,No,13.65799,-42.08779,Haddington,E94 6JU,United Kingdom
27947,Single,Female,110000,5,Partial College,Professional,No,2,10+ Miles,Europe,53,No,55.76623,111.41013,Neustrelitz,25911,Germany
27945,Single,Female,130000,5,High School,Professional,No,1,0-1 Miles,Europe,52,No,31.0643,92.70697,Pontarlier,92970,France
27942,Single,Male,90000,2,High School,Professional,No,1,2-5 Miles,Europe,52,No,70.5155,15.04679,Limoges,73318,France
27940,Single,Male,130000,4,Partial College,Professional,No,4,5-10 Miles,Europe,60,No,-83.92346,-75.13494,Berlin,92876,Germany
27939,Married,Male,130000,4,Partial College,Professional,No,4,5-10 Miles,Europe,60,No,-85.01402,172.50464,Caen,92328,France
27938,Single,Male,130000,4,Bachelors,Management,No,4,5-10 Miles,Europe,61,No,-46.58584,-22.04858,New Galloway,N3S 7QD,United Kingdom
27937,Single,Female,90000,0,Partial College,Professional,No,2,2-5 Miles,Europe,61,Yes,-7.89522,1.74418,Tournefeuille,50540,France
27936,Married,Male,60000,1,Partial High School,Skilled Manual,No,4,2-5 Miles,Europe,61,No,85.00485,179.3054,Rhyl,EE49 1QE,United Kingdom
27935,Married,Male,60000,1,Partial High School,Skilled Manual,Yes,3,10+ Miles,Europe,61,No,-10.79438,-129.33135,Driffield,B6R 2FV,United Kingdom
27934,Married,Female,70000,1,High School,Professional,No,2,2-5 Miles,Europe,61,No,67.87125,-32.57322,Berlin,35011,Germany
27933,Single,Female,80000,1,Partial College,Professional,No,2,2-5 Miles,Europe,52,No,45.36141,25.0166,Pessac,25367,France
27932,Single,Female,110000,4,Partial College,Professional,No,4,5-10 Miles,Europe,51,No,15.79052,41.56279,Limoges,39839,France
27931,Married,Female,110000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,51,No,73.31542,10.5606,Naumburg,68634,Germany
27930,Single,Male,110000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,51,No,74.20556,-149.38504,Eyemouth,V2 2DG,United Kingdom
27929,Single,Male,170000,3,Partial College,Professional,No,4,0-1 Miles,Europe,50,No,21.12898,-95.0125,Champigny-sur-Marne,16723,France
27927,Married,Male,120000,4,Partial High School,Professional,No,4,5-10 Miles,Europe,50,No,-1.77617,62.99281,Pessac,73698,France
27926,Single,Male,100000,3,High School,Professional,Yes,4,5-10 Miles,Europe,50,No,59.82748,166.26842,"Parchim	City",77438,Germany
27925,Single,Male,150000,3,High School,Professional,No,4,0-1 Miles,Europe,49,No,43.5628,-20.61477,R?dermark,67990,Germany
27923,Single,Male,130000,3,Bachelors,Management,No,4,5-10 Miles,Europe,48,No,66.48491,3.4578,Oranienburg,26277,Germany
27905,Single,Male,10000,2,High School,Manual,No,0,0-1 Miles,Europe,36,No,84.83072,-148.54054,Hamilton,AU9W 4JD,United Kingdom
27904,Married,Male,10000,1,High School,Manual,No,1,1-2 Miles,Europe,36,No,-0.01379,-178.47513,Obertshausen,56365,Germany
27903,Married,Female,10000,1,High School,Manual,No,1,1-2 Miles,Europe,36,No,-48.61405,-75.77167,Toulouse,70403,France
27893,Single,Male,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No,-45.78716,-161.98339,Ajaccio,70602,France
27889,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No,4.21493,21.94468,Montpellier,62239,France
27888,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No,68.86233,-170.02375,Forbach,27123,France
27887,Single,Male,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No,37.38828,-61.97459,Folkestone,A2 7VE,United Kingdom
27886,Single,Female,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,46,No,22.07839,41.3,Ribnitz-Damgarten,52943,Germany
27858,Single,Female,10000,0,Partial College,Manual,No,1,2-5 Miles,Europe,64,No,-58.05064,125.41508,Llanelli,SQ8Q 2HB,United Kingdom
27857,Single,Female,10000,0,Partial College,Manual,No,1,2-5 Miles,Europe,64,No,82.11515,-18.07236,Cirencester,EQ7A 7KR,United Kingdom
27855,Single,Female,20000,0,Partial College,Manual,No,0,0-1 Miles,Europe,64,No,-32.59816,-79.60968,Neubrandenburg,76627,Germany
27853,Single,Female,10000,0,Bachelors,Clerical,No,1,0-1 Miles,Europe,66,No,43.20016,-63.63058,Stralsund,34706,Germany
27851,Married,Female,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,68,No,-60.73597,-118.02461,Belfort,97097,France
27850,Single,Male,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,51,No,54.089,-124.34985,Rugby,WG67 7TZ,United Kingdom
27849,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,51,No,38.44799,-46.54419,Bremerhaven,35989,Germany
27848,Married,Male,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No,10.96332,148.32573,Bremerhaven,19996,Germany
27847,Married,Female,10000,0,Partial College,Manual,No,0,0-1 Miles,Europe,49,No,-61.66487,91.18604,Bridgnorth,EF6 3UO,United Kingdom
27846,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes,-48.03918,86.85383,Berlin,31117,Germany
27844,Married,Male,10000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No,56.68285,-43.91865,Hastings,OQ6O 6CW,United Kingdom
27843,Single,Male,20000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,71,No,29.84932,67.85685,Nancy,78414,France
27842,Married,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,No,-48.15376,-172.24566,Hunstanton,LT8 7QY,United Kingdom
27841,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No,8.62388,-44.20226,Dresden,23034,Germany
27840,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,-30.10936,149.60084,Berlin,86191,Germany
27838,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No,-6.35982,120.32983,L?neburg,29908,Germany
27837,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,No,-60.90625,176.65007,Cherbourg-Octeville,47410,France
27836,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,31,No,-87.83151,92.37766,Tullibody,HU36 5DO,United Kingdom
27835,Married,Male,20000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No,25.80334,22.62246,Grangemouth,B4N 2VH,United Kingdom
27834,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No,20.01163,0.63642,Carluke,RV79 1IS,United Kingdom
27833,Single,Female,20000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No,19.9388,-119.73137,Glastonbury,H3J 6RH,United Kingdom
27832,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,No,0.37401,-111.55495,Hamburg,13660,Germany
27831,Single,Male,20000,0,Partial High School,Manual,No,1,5-10 Miles,Europe,30,No,-77.39733,-154.34245,Penicuik,G56 9OM,United Kingdom
27830,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,-68.13358,48.31048,Aurillac,11556,France
27829,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No,53.15626,-133.21504,Wilhelmshaven,80262,Germany
27828,Married,Male,30000,4,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,No,74.58151,30.45088,Wadgassen,58426,Germany
27827,Married,Female,30000,4,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No,16.57677,87.88428,Bridgend,G8H 0VL,United Kingdom
27826,Single,Male,30000,4,Partial College,Clerical,No,1,0-1 Miles,Europe,28,No,82.34766,-145.43878,Rosenheim,76974,Germany
27822,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,44,No,75.60135,30.98813,Bremerhaven,22197,Germany
27815,Married,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,26,No,47.47537,-108.56663,Chartres,37925,France
27814,Single,Female,30000,3,Partial College,Clerical,No,1,0-1 Miles,Europe,27,No,49.2959,95.19758,Augsburg,5628,Germany
27813,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No,-29.97381,-24.98511,Amiens,34888,France
27812,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,40.4671,-165.0948,Salon-de-Provence,36421,France
27811,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes,-18.66936,-85.43462,Aurillac,53669,France
27810,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,Yes,-28.85025,-26.84281,Freiburg,21857,Germany
27807,Single,Male,20000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,71,No,-81.01081,-81.05337,Ipswich,C9 3MO,United Kingdom
27805,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,44,No,-20.90601,110.21082,Issy-les-Moulineaux,78472,France
27804,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,44,No,-10.76213,-23.39171,Vandoeuvre-lès-Nancy,71824,France
27803,Single,Female,30000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,43,No,3.44385,-32.39691,Dreieich,10874,Germany
27794,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,73,No,48.41159,63.00981,Troyes,86342,France
27793,Single,Male,10000,0,High School,Manual,No,2,0-1 Miles,Europe,73,No,-80.69325,-106.33495,Grangemouth,NC7 8QZ,United Kingdom
27792,Single,Female,20000,3,High School,Manual,Yes,1,0-1 Miles,Europe,43,Yes,86.44851,121.35824,Quimper,11487,France
27789,Married,Male,20000,3,High School,Manual,Yes,1,0-1 Miles,Europe,43,Yes,-82.45899,66.73785,Butzbach,83273,Germany
27788,Single,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No,86.63281,-161.1214,Wandsworth,HU8 3AU,United Kingdom
27787,Married,Male,30000,1,Bachelors,Skilled Manual,No,2,0-1 Miles,Europe,42,No,16.79415,96.60363,G?strow,84849,Germany
27785,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,Europe,75,No,81.34707,-83.512,Tournefeuille,85442,France
27783,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,66.8914,122.09116,Watford,X8 8BT,United Kingdom
27782,Single,Male,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,41,No,-50.69473,-153.83721,Coatbridge,IQ4I 1MA,United Kingdom
27780,Married,Female,20000,2,High School,Manual,Yes,1,0-1 Miles,Europe,41,Yes,-24.16816,-103.26137,Laval,36128,France
27779,Married,Male,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,-39.63528,-167.13335,Rathenow,26124,Germany
27778,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,40,Yes,26.14984,48.00342,Largs,OY4S 3BT,United Kingdom
27772,Single,Male,10000,3,Partial High School,Manual,No,1,0-1 Miles,Europe,40,No,-74.90164,-28.43611,Kempten,89606,Germany
27762,Married,Male,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,38,Yes,-77.59236,114.24083,Cuxhaven,61545,Germany
27337,Married,Female,150000,5,Partial High School,Professional,Yes,4,0-1 Miles,Europe,59,No,77.24818,-109.26211,Yaxley,S9F 1OJ,United Kingdom
27336,Single,Male,120000,5,High School,Management,Yes,4,10+ Miles,Europe,59,No,-37.51133,-170.75515,Vitrolles,88402,France
27335,Married,Male,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,No,-66.15672,62.23215,Anklam,67791,Germany
27334,Single,Male,90000,0,Partial High School,Skilled Manual,No,2,5-10 Miles,Europe,59,No,80.4032,-52.86874,Stroud,W55 5YY,United Kingdom
27333,Married,Female,100000,4,Partial College,Management,Yes,4,10+ Miles,Europe,58,No,-79.41684,-43.79462,Cagnes-sur-Mer,95363,France
27332,Married,Male,90000,1,High School,Management,Yes,3,10+ Miles,Europe,58,No,8.04731,27.76031,Castres,33699,France
27331,Married,Female,130000,5,High School,Management,No,4,10+ Miles,Europe,57,No,14.40288,178.65124,Tourcoing,89886,France
27330,Married,Male,120000,5,Partial College,Management,Yes,3,10+ Miles,Europe,57,No,41.60321,-98.89892,Martigues,63635,France
27329,Married,Female,80000,1,High School,Management,No,3,5-10 Miles,Europe,57,No,20.23098,-24.78247,Thurso,I5O 5XF,United Kingdom
27328,Single,Male,80000,1,High School,Management,Yes,3,10+ Miles,Europe,57,No,23.57955,-159.21393,Llandovery,W84 0ID,United Kingdom
27327,Single,Female,110000,5,Partial College,Management,Yes,2,10+ Miles,Europe,56,No,20.09147,117.67405,Châlons-en-Champagne,79093,France
27326,Single,Female,80000,2,High School,Professional,Yes,2,10+ Miles,Europe,55,No,45.44059,-123.06447,Runcorn,XV87 7DL,United Kingdom
27325,Married,Male,100000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,54,No,28.36385,116.25653,Ajaccio,26785,France
27323,Single,Female,80000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,54,No,30.56644,175.22592,Blois,37981,France
27322,Single,Male,90000,2,Partial College,Professional,No,1,2-5 Miles,Europe,53,No,-40.40146,157.61349,Épernay,85895,France
27321,Married,Male,80000,2,Partial College,Professional,Yes,2,2-5 Miles,Europe,53,No,-37.70932,162.45795,Niort,76066,France
27320,Married,Male,70000,3,High School,Professional,Yes,1,10+ Miles,Europe,53,No,5.43313,-62.82804,Le Grand-Quevilly,7148,France
27318,Married,Male,80000,2,Partial College,Professional,Yes,1,10+ Miles,Europe,52,No,18.56018,-115.49562,Bayonne,93278,France
27317,Married,Male,150000,4,Graduate Degree,Management,Yes,4,0-1 Miles,Europe,60,No,-81.66071,-143.36596,Chartres,29390,France
27315,Married,Male,100000,3,Graduate Degree,Management,Yes,4,10+ Miles,Europe,61,No,23.92177,109.5146,Llandrindod Wells,N3U 1DN,United Kingdom
27314,Single,Male,80000,0,Bachelors,Management,No,2,2-5 Miles,Europe,61,No,-38.50581,7.94951,Burntisland,LU5I 4BI,United Kingdom
27313,Married,Female,70000,1,High School,Professional,Yes,3,10+ Miles,Europe,61,No,55.76727,-72.40592,Épernay,25514,France
27312,Single,Female,110000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,61,No,83.33345,89.91221,Brive-la-Gaillarde,5032,France
27311,Married,Female,80000,2,Partial College,Professional,Yes,1,10+ Miles,Europe,52,No,-10.1112,-163.37046,Saint-Dizier,44288,France
27310,Married,Female,80000,2,Partial College,Professional,No,1,2-5 Miles,Europe,52,No,26.02948,-140.27439,Châlons-en-Champagne,18876,France
27308,Single,Female,120000,4,High School,Professional,No,4,5-10 Miles,Europe,50,No,-29.32071,160.74645,Rodez,25073,France
27307,Married,Male,120000,4,High School,Professional,Yes,4,5-10 Miles,Europe,50,No,11.66593,-79.04505,V?lklingen,86925,Germany
27306,Single,Male,110000,4,Partial College,Professional,No,4,5-10 Miles,Europe,50,No,65.87659,-165.43136,Montpellier,57879,France
27304,Single,Female,110000,4,Partial College,Professional,No,3,5-10 Miles,Europe,49,No,68.19349,5.2504,Dijon,22439,France
27303,Married,Male,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,No,19.05299,85.5859,Heidelberg,21539,Germany
27302,Married,Male,100000,3,Partial College,Professional,Yes,4,5-10 Miles,Europe,49,No,-83.25929,-85.82936,G?strow,16432,Germany
27188,Single,Female,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,36,No,18.066,88.34113,Schwedt,1795,Germany
27187,Married,Male,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,36,No,28.54728,147.34873,Castle Douglas,S81 7RL,United Kingdom
27184,Single,Male,40000,2,Partial College,Clerical,No,1,0-1 Miles,Europe,35,No,38.12345,-174.07322,Bastia,82170,France
27181,Single,Male,40000,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,36,Yes,-15.54984,31.67564,Falkensee,33397,Germany
27179,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,35,Yes,-33.92372,158.79039,Saint-Dié-des-Vosges,38595,France
27178,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,23.78036,36.89445,Maubeuge,64903,France
27177,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,-77.29999,36.86421,Auxerre,3501,France
27176,Married,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No,16.91096,-104.50178,Compiègne,87176,France
27175,Single,Male,40000,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,34,Yes,-64.48578,-124.06396,Recklinghausen,46502,Germany
27174,Single,Male,40000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,34,No,74.19202,-157.13231,Hertford,D87 4ZF,United Kingdom
27173,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,-13.45468,-78.81708,Salon-de-Provence,43707,France
27172,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,46.20283,176.43639,Asnières-sur-Seine,72743,France
27168,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No,-33.87324,76.98605,Lingen,50132,Germany
27165,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,-66.50782,-153.22986,Paris,90370,France
27164,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No,63.63238,60.17709,Mulhouse,97679,France
27163,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No,19.38882,-3.65132,Baltasound,A5J 5ID,United Kingdom
27160,Married,Female,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No,-75.3236,-34.77926,K?then,10065,Germany
27158,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,-66.69543,-66.82627,Retford,PE63 0AV,United Kingdom
27157,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,79.81139,49.23298,Haguenau,39129,France
27156,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No,88.75904,102.69305,Dalkeith,WS71 6EO,United Kingdom
27155,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,-26.96779,30.65799,Bergen,25832,Germany
27152,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,61.85927,-112.4195,Offenburg,56990,Germany
27151,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,-25.85035,-60.98246,Hamburg,11725,Germany
27143,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,38,Yes,-71.35944,-173.4629,Bexbach,81069,Germany
27135,Single,Male,10000,1,High School,Manual,No,2,0-1 Miles,Europe,53,No,-8.58224,-89.52337,Berlin,16676,Germany
27126,Single,Male,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,37,Yes,27.19266,86.75354,Ajaccio,23405,France
